DATE,Open,High,Low,Close,Volume
03/26/2010,0.005472,0.005472,0.005472,0.005472,3600.00
03/27/2010,0.005472,0.005472,0.005472,0.005472,2500.00
03/28/2010,0.005472,0.005472,0.005472,0.005472,2050.00
03/29/2010,0.005472,0.005472,0.005472,0.005472,3100.00
03/30/2010,0.005472,0.005472,0.005472,0.005472,350.00
03/31/2010,0.005472,0.005472,0.005472,0.005472,1324.20
04/01/2010,0.005472,0.005472,0.005472,0.005472,1100.00
04/02/2010,0.005472,0.005472,0.005472,0.005472,950.00
04/03/2010,0.005472,0.005472,0.005472,0.005472,1673.48
04/04/2010,0.005472,0.005472,0.005472,0.005472,3199.74
04/05/2010,0.005472,0.005472,0.005472,0.005472,10337.19
04/06/2010,0.005472,0.005472,0.005472,0.005472,4941.00
04/07/2010,0.005472,0.005472,0.005472,0.005472,5303.14
04/08/2010,0.005472,0.005472,0.005472,0.005472,2738.74
04/09/2010,0.005472,0.005472,0.005472,0.005472,29407.92
04/10/2010,0.005472,0.005472,0.005472,0.005472,14004.13
04/11/2010,0.005472,0.005472,0.005472,0.005472,12868.91
04/12/2010,0.005472,0.005472,0.005472,0.005472,26885.76
04/13/2010,0.005472,0.005472,0.005472,0.005472,1260.00
04/14/2010,0.005472,0.005472,0.005472,0.005472,5483.88
04/15/2010,0.005472,0.005472,0.005472,0.005472,112013.93
04/16/2010,0.005472,0.005472,0.005472,0.005472,12277.47
04/17/2010,0.005472,0.005472,0.005472,0.005472,3492.38
04/18/2010,0.005472,0.005472,0.005472,0.005472,36324.70
04/19/2010,0.005472,0.005472,0.005472,0.005472,23533.18
04/20/2010,0.005472,0.005472,0.005472,0.005472,10685.00
04/21/2010,0.005472,0.005472,0.005472,0.005472,7528.80
04/22/2010,0.005472,0.005472,0.005472,0.005472,18542.85
04/23/2010,0.005472,0.005472,0.005472,0.005472,3255.03
04/24/2010,0.005472,0.005472,0.005472,0.005472,11393.06
04/25/2010,0.003,0.003,0.003,0.003,14570.80
04/26/2010,0.003,0.003,0.003,0.003,10345.49
04/27/2010,0.003,0.003,0.003,0.003,2577.94
04/28/2010,0.003,0.003,0.003,0.003,6279.78
04/29/2010,0.003,0.003,0.003,0.003,3597.06
04/30/2010,0.003,0.003,0.003,0.003,60020.32
05/01/2010,0.003,0.003,0.003,0.003,4547.60
05/02/2010,0.003,0.003,0.003,0.003,1548.00
05/03/2010,0.003,0.003,0.003,0.003,7500.00
05/04/2010,0.003,0.003,0.003,0.003,18449.99
05/05/2010,0.003284,0.003284,0.003284,0.003284,18560.66
05/06/2010,0.004014,0.004014,0.004014,0.004014,15001.00
05/07/2010,0.004206,0.004206,0.004206,0.004206,33294.00
05/08/2010,0.003499,0.003499,0.003499,0.003499,16370.26
05/09/2010,0.003499,0.003499,0.003499,0.003499,8077.98
05/10/2010,0.0039,0.0039,0.0039,0.0039,8363.75
05/11/2010,0.004043,0.004043,0.004043,0.004043,1450.15
05/12/2010,0.004376,0.004376,0.004376,0.004376,20720.11
05/13/2010,0.004376,0.004376,0.004376,0.004376,10106.78
05/14/2010,0.004,0.004,0.004,0.004,15103.23
05/15/2010,0.004,0.004,0.004,0.004,2674.00
05/16/2010,0.004,0.004,0.004,0.004,1836.00
05/17/2010,0.004,0.004,0.004,0.004,10024.48
05/18/2010,0.004647,0.004647,0.004647,0.004647,7364.90
05/19/2010,0.004571,0.004571,0.004571,0.004571,14324.61
05/20/2010,0.0045,0.0045,0.0045,0.0045,3480.93
05/21/2010,0.0045,0.0045,0.0045,0.0045,38844.96
05/22/2010,0.004473,0.004473,0.004473,0.004473,28099.16
05/23/2010,0.0047,0.0047,0.0047,0.0047,18488.36
05/24/2010,0.0047,0.0047,0.0047,0.0047,3966.00
05/25/2010,0.004845,0.004845,0.004845,0.004845,6299.00
05/26/2010,0.004598,0.004598,0.004598,0.004598,13958.97
05/27/2010,0.004598,0.004598,0.004598,0.004598,12228.51
05/28/2010,0.004547,0.004547,0.004547,0.004547,25456.10
05/29/2010,0.004485,0.004485,0.004485,0.004485,42451.00
05/30/2010,0.004485,0.004485,0.004485,0.004485,3212.30
05/31/2010,0.004485,0.004485,0.004485,0.004485,5010.00
06/01/2010,0.004485,0.004485,0.004485,0.004485,5301.97
06/02/2010,0.004485,0.004485,0.004485,0.004485,2832.51
06/03/2010,0.004485,0.004485,0.004485,0.004485,8202.88
06/04/2010,0.004485,0.004485,0.004485,0.004485,30327.35
06/05/2010,0.004485,0.004485,0.004485,0.004485,3850.00
06/06/2010,0.004485,0.004485,0.004485,0.004485,6150.00
06/07/2010,0.004518,0.004518,0.004518,0.004518,25499.80
06/08/2010,0.004518,0.004518,0.004518,0.004518,6800.00
06/09/2010,0.004563,0.004563,0.004563,0.004563,70981.57
06/10/2010,0.005,0.005,0.005,0.005,19715.62
06/11/2010,0.005,0.005,0.005,0.005,8985.58
06/12/2010,0.005,0.005,0.005,0.005,11429.09
06/13/2010,0.005,0.005,0.005,0.005,12203.63
06/14/2010,0.005,0.005,0.005,0.005,41315.00
06/15/2010,0.005,0.005,0.005,0.005,32058.00
06/16/2010,0.005,0.005,0.005,0.005,27398.99
06/17/2010,0.005,0.005,0.005,0.005,19978.45
06/18/2010,0.004975,0.004975,0.004975,0.004975,10379.00
06/19/2010,0.004975,0.004975,0.004975,0.004975,56662.77
06/20/2010,0.004975,0.004975,0.004975,0.004975,26248.00
06/21/2010,0.004975,0.004975,0.004975,0.004975,36277.09
06/22/2010,0.004975,0.004975,0.004975,0.004975,29298.64
06/23/2010,0.004967,0.004967,0.004967,0.004967,27420.00
06/24/2010,0.005181,0.005181,0.005181,0.005181,29539.37
06/25/2010,0.005181,0.005181,0.005181,0.005181,17433.00
06/26/2010,0.0044,0.0044,0.0044,0.0044,55201.37
06/27/2010,0.0044,0.0044,0.0044,0.0044,11303.00
06/28/2010,0.005328,0.005328,0.005328,0.005328,28906.05
06/29/2010,0.005328,0.005328,0.005328,0.005328,34555.28
06/30/2010,0.0054,0.0054,0.0054,0.0054,53565.56
07/01/2010,0.006032,0.006032,0.006032,0.006032,24932.88
07/02/2010,0.0055,0.0055,0.0055,0.0055,72620.72
07/03/2010,0.006409,0.006409,0.006409,0.006409,29438.00
07/04/2010,0.006777,0.006777,0.006777,0.006777,17209.50
07/05/2010,0.007153,0.007153,0.007153,0.007153,19072.01
07/06/2010,0.00575,0.00575,0.00575,0.00575,8184.50
07/07/2010,0.007893,0.007893,0.007893,0.007893,48259.31
07/08/2010,0.00625,0.00625,0.00625,0.00625,14655.94
07/09/2010,0.00625,0.00625,0.00625,0.00625,9375.00
07/10/2010,0.008099,0.008099,0.008099,0.008099,19361.80
07/11/2010,0.007886,0.007886,0.007886,0.007886,45331.99
07/12/2010,0.011933,0.011933,0.011933,0.011933,2582894.56
07/13/2010,0.016075,0.016075,0.016075,0.016075,291472.21
07/14/2010,0.019472,0.019472,0.019472,0.019472,309062.13
07/15/2010,0.030863,0.030863,0.030863,0.030863,76681.49
07/16/2010,0.060535,0.060535,0.060535,0.060535,53322.93
07/17/2010,0.068107,0.068107,0.068107,0.068107,20534.72
07/18/2010,0.0858,0.0858,0.0858,0.0858,31274.16
07/19/2010,0.08584,0.09307,0.07723,0.0808,41774.82
07/20/2010,0.0808,0.08181,0.07426,0.07474,25637.84
07/21/2010,0.07474,0.07921,0.06634,0.07921,22157.79
07/22/2010,0.07921,0.08181,0.0505,0.0505,34866.26
07/23/2010,0.0505,0.06767,0.0505,0.06262,17448.27
07/24/2010,0.06262,0.06262,0.05049,0.05454,40238.31
07/25/2010,0.05454,0.05941,0.0505,0.0505,42010.47
07/26/2010,0.0505,0.056,0.05,0.056,82521.74
07/27/2010,0.056,0.0605,0.053,0.06,24419.89
07/28/2010,0.06,0.062,0.054,0.0589,62502.41
07/29/2010,0.0589,0.0699,0.0571,0.0699,16477.74
07/30/2010,0.0699,0.0699,0.0582,0.0627,17367.06
07/31/2010,0.0627,0.06889,0.056,0.06785,14619.11
08/01/2010,0.06785,0.06785,0.06,0.0611,266892.66
08/02/2010,0.0611,0.0633,0.06,0.06,60286.92
08/03/2010,0.06,0.065,0.059,0.06,35497.00
08/04/2010,0.06,0.06231,0.057,0.057,31816.11
08/05/2010,0.057,0.061,0.057,0.061,37616.21
08/06/2010,0.061,0.0624,0.0607,0.0623,15887.40
08/07/2010,0.0623,0.0623,0.059,0.059,23512.51
08/08/2010,0.059,0.061,0.059,0.0609,8740.34
08/09/2010,0.0609,0.0735,0.0593,0.071,69867.18
08/10/2010,0.071,0.071,0.06651,0.07,31330.50
08/11/2010,0.07,0.07541,0.06,0.067,35384.65
08/12/2010,0.067,0.07,0.06141,0.07,10217.77
08/13/2010,0.07,0.07,0.0645,0.0645,32342.22
08/14/2010,0.0645,0.0695,0.0645,0.067,12949.53
08/15/2010,0.067,0.067,0.065,0.06529,12111.54
08/16/2010,0.06529,0.0679,0.062,0.0655,54886.29
08/17/2010,0.0655,0.0769,0.06243,0.07,42216.17
08/18/2010,0.07,0.0733,0.067,0.068,30675.46
08/19/2010,0.068,0.068,0.0667,0.0667,16097.20
08/20/2010,0.0667,0.0667,0.065,0.0655,21016.68
08/21/2010,0.0655,0.0669,0.0644,0.0664,31773.11
08/22/2010,0.0664,0.0664,0.0612,0.066,15606.43
08/23/2010,0.066,0.06689,0.063,0.06491,14167.16
08/24/2010,0.06491,0.0665,0.06491,0.065,19081.21
08/25/2010,0.065,0.0665,0.0641,0.0648,9996.92
08/26/2010,0.0648,0.0658,0.064,0.064,10977.85
08/27/2010,0.064,0.065,0.063,0.065,25985.21
08/28/2010,0.065,0.065,0.0641,0.0641,13871.67
08/29/2010,0.0641,0.0648,0.064,0.064,4599.80
08/30/2010,0.064,0.069,0.03211,0.06497,12147.20
08/31/2010,0.06497,0.06497,0.06,0.06,33630.16
09/01/2010,0.06,0.0629,0.05961,0.0629,23948.60
09/02/2010,0.0629,0.0634,0.0601,0.0634,22786.55
09/03/2010,0.0634,0.0634,0.06085,0.06085,22232.24
09/04/2010,0.06085,0.06238,0.06085,0.06238,25276.30
09/05/2010,0.06238,0.064,0.0605,0.0616,132791.40
09/06/2010,0.0616,0.0627,0.0616,0.0616,72677.03
09/07/2010,0.0616,0.06201,0.0603,0.061,14079.09
09/08/2010,0.061,0.062,0.06099,0.062,16084.90
09/09/2010,0.062,0.0624,0.06109,0.06111,30836.13
09/10/2010,0.06111,0.0618,0.06014,0.0618,12119.51
09/11/2010,0.0618,0.065,0.0618,0.06366,6297.02
09/12/2010,0.06366,0.06366,0.0615,0.0615,15474.94
09/13/2010,0.0615,0.064,0.0607,0.06219,111226.47
09/14/2010,0.06219,0.175,0.061,0.06199,26241.90
09/15/2010,0.06199,0.0625,0.0604,0.0604,28782.38
09/16/2010,0.0604,0.0619,0.0604,0.0619,30388.25
09/17/2010,0.0619,0.0619,0.059,0.059,38676.80
09/18/2010,0.059,0.061,0.05761,0.061,21519.94
09/19/2010,0.061,0.0627,0.06,0.0627,48309.15
09/20/2010,0.0627,0.0634,0.062,0.0621,34626.36
09/21/2010,0.0621,0.0633,0.0621,0.06265,22803.82
09/22/2010,0.06265,0.06265,0.06147,0.0622,39318.28
09/23/2010,0.0622,0.063,0.0615,0.06231,114937.39
09/24/2010,0.06231,0.0624,0.06209,0.0622,8938.81
09/25/2010,0.0622,0.0624,0.0617,0.06202,22887.71
09/26/2010,0.06202,0.06228,0.06186,0.062,20861.17
09/27/2010,0.062,0.06228,0.0619,0.0622,30337.28
09/28/2010,0.0622,0.06271,0.0617,0.0619,78273.91
09/29/2010,0.0619,0.062,0.0615,0.06191,87058.82
09/30/2010,0.06191,0.06191,0.06155,0.0619,27811.40
10/01/2010,0.0619,0.062,0.06189,0.06197,55718.89
10/02/2010,0.06197,0.06197,0.06125,0.0614,270635.64
10/03/2010,0.0614,0.0614,0.061,0.06111,69656.46
10/04/2010,0.06111,0.062,0.06081,0.0613,549854.89
10/05/2010,0.0613,0.06301,0.0609,0.0614,187591.98
10/06/2010,0.0614,0.0635,0.0612,0.06281,100771.45
10/07/2010,0.06281,0.067,0.0628,0.067,117488.16
10/08/2010,0.067,0.088,0.01,0.08685,142742.46
10/09/2010,0.08685,0.12,0.068,0.0938,162590.30
10/10/2010,0.0938,0.1301,0.07999,0.0965,97257.52
10/11/2010,0.0965,0.103,0.091,0.095,50252.38
10/12/2010,0.095,0.099,0.082,0.0949,54546.09
10/13/2010,0.0949,0.105,0.092,0.105,110580.84
10/14/2010,0.105,0.105,0.065,0.102,153406.54
10/15/2010,0.102,0.119,0.092,0.105,140912.83
10/16/2010,0.105,0.105,0.1,0.101,146581.37
10/17/2010,0.101,0.1045,0.1,0.102,106861.50
10/18/2010,0.102,0.103,0.097,0.1024,214651.69
10/19/2010,0.1024,0.1024,0.097,0.097,262375.59
10/20/2010,0.097,0.103,0.094,0.099,173784.57
10/21/2010,0.099,0.109,0.097,0.107,174711.99
10/22/2010,0.107,0.109,0.1015,0.1025,122833.80
10/23/2010,0.1025,0.109,0.1025,0.1055,38999.99
10/24/2010,0.1055,0.19,0.1055,0.115,77715.17
10/25/2010,0.115,0.19,0.09009,0.132,132848.38
10/26/2010,0.132,0.18,0.132,0.1503,171835.99
10/27/2010,0.1503,0.19,0.1503,0.1877,183996.20
10/28/2010,0.1877,0.191,0.1731,0.1731,154573.96
10/29/2010,0.1731,0.19,0.173,0.19,64262.70
10/30/2010,0.19,0.199,0.1875,0.1989,51017.70
10/31/2010,0.1989,0.1989,0.171,0.1925,50053.92
11/01/2010,0.1925,0.1955,0.172,0.1955,35120.17
11/02/2010,0.1955,0.1955,0.1905,0.1938,54289.62
11/03/2010,0.1938,0.275,0.125,0.1931,48442.37
11/04/2010,0.1931,0.236,0.1931,0.23,140667.00
11/05/2010,0.23,0.2639,0.2101,0.26,35235.59
11/06/2010,0.26,0.5,0.2402,0.39,119874.40
11/07/2010,0.39,0.47,0.286,0.34,83889.71
11/08/2010,0.34,0.37,0.2261,0.243,292703.27
11/09/2010,0.243,0.323,0.199,0.21,41019.99
11/10/2010,0.21,0.24,0.14,0.24,50953.58
11/11/2010,0.24,0.24,0.21,0.2231,35920.11
11/12/2010,0.2231,0.29,0.223,0.2682,28859.68
11/13/2010,0.2682,0.3,0.2682,0.276,33637.81
11/14/2010,0.276,0.299,0.2702,0.279,30261.40
11/15/2010,0.279,0.2828,0.2682,0.2682,250534.76
11/16/2010,0.2682,0.275,0.223,0.223,96105.21
11/17/2010,0.223,0.29,0.2116,0.2299,54643.73
11/18/2010,0.2299,0.283,0.2221,0.2678,48732.00
11/19/2010,0.2678,0.28,0.2678,0.28,51007.98
11/20/2010,0.28,0.29,0.2682,0.283,152640.89
11/21/2010,0.283,0.283,0.2763,0.2767,110719.36
11/22/2010,0.2767,0.2879,0.269,0.2879,29454.57
11/23/2010,0.2879,0.2879,0.276,0.2829,38201.87
11/24/2010,0.2829,0.283,0.2761,0.283,34247.42
11/25/2010,0.283,0.283,0.278,0.28,38790.97
11/26/2010,0.28,0.289,0.2761,0.2844,32765.62
11/27/2010,0.2844,0.2844,0.2826,0.283,22706.94
11/28/2010,0.283,0.2846,0.27,0.27,23107.25
11/29/2010,0.27,0.279,0.2151,0.2299,30237.63
11/30/2010,0.2299,0.2299,0.204,0.2082,40731.43
12/01/2010,0.2082,0.2299,0.2082,0.2275,49280.61
12/02/2010,0.2275,0.2553,0.218,0.255,55191.72
12/03/2010,0.255,0.2552,0.243,0.251,25709.48
12/04/2010,0.251,0.2589,0.205,0.205,53508.54
12/05/2010,0.205,0.235,0.19,0.19,17224.38
12/06/2010,0.19,0.225,0.1841,0.204,51977.23
12/07/2010,0.204,0.2477,0.1701,0.233,77774.17
12/08/2010,0.233,0.24,0.22,0.2388,27815.91
12/09/2010,0.2388,0.2388,0.1701,0.2,40809.75
12/10/2010,0.2,0.204,0.1825,0.204,20306.56
12/11/2010,0.204,0.228,0.1907,0.228,77261.50
12/12/2010,0.228,0.228,0.2068,0.22,43877.16
12/13/2010,0.22,0.23,0.21,0.2299,172383.47
12/14/2010,0.2299,0.2468,0.21,0.2467,112835.83
12/15/2010,0.2467,0.2467,0.238,0.238,98408.58
12/16/2010,0.238,0.255,0.2222,0.25,81656.27
12/17/2010,0.25,0.25,0.24,0.24,59733.07
12/18/2010,0.24,0.2488,0.24,0.241,80744.15
12/19/2010,0.241,0.2499,0.24,0.2401,67109.72
12/20/2010,0.2401,0.275,0.24,0.267,80441.73
12/21/2010,0.267,0.267,0.24,0.24,98600.01
12/22/2010,0.24,0.25,0.24,0.25,76927.82
12/23/2010,0.25,0.25,0.241,0.25,57860.15
12/24/2010,0.25,0.25,0.242,0.248,58340.91
12/25/2010,0.248,0.25,0.2475,0.2499,111414.44
12/26/2010,0.2499,0.27,0.2464,0.265,68499.24
12/27/2010,0.265,0.27,0.251,0.265,73735.68
12/28/2010,0.265,0.281,0.2612,0.281,54668.62
12/29/2010,0.281,0.301,0.271,0.3,73684.50
